,american_name,country,lat,long,conf_count,date,cured_count,dead_count,country_2
354,Hong Kong,Hong Kong,22.3,114.2,5,2020-01-25,0,0,Hong Kong
355,Singapore,Singapore,1.2833,103.8333,3,2020-01-25,0,0,Singapore
356,Vietnam,Vietnam,16.0,108.0,2,2020-01-25,0,0,Vietnam
357,France,France,47.0,2.0,3,2020-01-25,0,0,France
358,Nepal,Nepal,28.1667,84.25,1,2020-01-25,0,0,Nepal
359,Malaysia,Malaysia,2.5,112.5,3,2020-01-25,0,0,Malaysia
360,"Toronto, ON",Canada,43.6532,-79.3832,0,2020-01-25,0,0,Canada
361,British Columbia,Canada,49.2827,-123.1207,0,2020-01-25,0,0,Canada
362,"Orange, CA",United States of America,33.7879,-117.8531,0,2020-01-25,0,0,United States of America
363,"Los Angeles, CA",United States of America,34.0522,-118.2437,0,2020-01-25,0,0,United States of America
364,New South Wales,Australia,-33.8688,151.2093,0,2020-01-25,0,0,Australia
365,Victoria,Australia,-37.8136,144.9631,0,2020-01-25,0,0,Australia
366,Queensland,Australia,-28.0167,153.4,0,2020-01-25,0,0,Australia
367,Cambodia,Cambodia,11.55,104.9167,0,2020-01-25,0,0,Cambodia
368,Sri Lanka,Sri Lanka,7.0,81.0,0,2020-01-25,0,0,Sri Lanka
369,Germany,Germany,51.0,9.0,0,2020-01-25,0,0,Germany
370,Finland,Finland,64.0,26.0,0,2020-01-25,0,0,Finland
371,United Arab Emirates,United Arab Emirates,24.0,54.0,0,2020-01-25,0,0,United Arab Emirates
372,Philippines,Philippines,13.0,122.0,0,2020-01-25,0,0,Philippines
373,India,India,21.0,78.0,0,2020-01-25,0,0,India
374,"London, ON",Canada,42.9849,-81.2453,0,2020-01-25,0,0,Canada
375,Italy,Italy,43.0,12.0,0,2020-01-25,0,0,Italy
376,UK,UK,55.0,-3.0,0,2020-01-25,0,0,UK
377,Russia,Russia,60.0,90.0,0,2020-01-25,0,0,Russia
378,Sweden,Sweden,63.0,16.0,0,2020-01-25,0,0,Sweden
379,"Santa Clara, CA",United States of America,37.3541,-121.9552,0,2020-01-25,0,0,United States of America
380,Spain,Spain,40.0,-4.0,0,2020-01-25,0,0,Spain
381,South Australia,Australia,-34.9285,138.6007,0,2020-01-25,0,0,Australia
382,"Boston, MA",United States of America,42.3601,-71.0589,0,2020-01-25,0,0,United States of America
383,"San Benito, CA",United States of America,36.5761,-120.9876,0,2020-01-25,0,0,United States of America
384,Belgium,Belgium,50.8333,4.0,0,2020-01-25,0,0,Belgium
385,"Madison, WI",United States of America,43.0731,-89.4012,0,2020-01-25,0,0,United States of America
386,Diamond Princess cruise ship,Others,35.4437,139.638,0,2020-01-25,0,0,Others
387,"San Diego County, CA",United States of America,32.7157,-117.1611,0,2020-01-25,0,0,United States of America
388,"San Antonio, TX",United States of America,29.4241,-98.4936,0,2020-01-25,0,0,United States of America
389,Egypt,Egypt,26.0,30.0,0,2020-01-25,0,0,Egypt
390,Iran,Iran,32.0,53.0,0,2020-01-25,0,0,Iran
391,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,0,2020-01-25,0,0,United States of America
392,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,0,2020-01-25,0,0,United States of America
393,From Diamond Princess,Australia,35.4437,139.638,0,2020-01-25,0,0,Australia
394,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,0,2020-01-25,0,0,United States of America
395,Lebanon,Lebanon,33.8547,35.8623,0,2020-01-25,0,0,Lebanon
396,"Humboldt County, CA",United States of America,40.745,-123.8695,0,2020-01-25,0,0,United States of America
397,"Sacramento County, CA",United States of America,38.4747,-121.3542,0,2020-01-25,0,0,United States of America
398,Iraq,Iraq,33.0,44.0,0,2020-01-25,0,0,Iraq
399,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-01-25,0,0,United States of America
400,Oman,Oman,21.0,57.0,0,2020-01-25,0,0,Oman
401,Afghanistan,Afghanistan,33.0,65.0,0,2020-01-25,0,0,Afghanistan
402,Bahrain,Bahrain,26.0275,50.55,0,2020-01-25,0,0,Bahrain
403,Kuwait,Kuwait,29.5,47.75,0,2020-01-25,0,0,Kuwait
404,Algeria,Algeria,28.0339,1.6596,0,2020-01-25,0,0,Algeria
405,Croatia,Croatia,45.1,15.2,0,2020-01-25,0,0,Croatia
406,Switzerland,Switzerland,46.8182,8.2275,0,2020-01-25,0,0,Switzerland
407,Austria,Austria,47.5162,14.5501,0,2020-01-25,0,0,Austria
408,Israel,Israel,31.0,35.0,0,2020-01-25,0,0,Israel
409,Pakistan,Pakistan,30.3753,69.3451,0,2020-01-25,0,0,Pakistan
410,Brazil,Brazil,-14.235,-51.9253,0,2020-01-25,0,0,Brazil
411,Georgia,Georgia,42.3154,43.3569,0,2020-01-25,0,0,Georgia
412,Greece,Greece,39.0742,21.8243,0,2020-01-25,0,0,Greece
413,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-01-25,0,0,North Macedonia
414,Norway,Norway,60.472,8.4689,0,2020-01-25,0,0,Norway
415,Romania,Romania,45.9432,24.9668,0,2020-01-25,0,0,Romania
416,Denmark,Denmark,56.2639,9.5018,0,2020-01-25,0,0,Denmark
417,Estonia,Estonia,58.5953,25.0136,0,2020-01-25,0,0,Estonia
418,Netherlands,Netherlands,52.1326,5.2913,0,2020-01-25,0,0,Netherlands
419,San Marino,San Marino,43.9424,12.4578,0,2020-01-25,0,0,San Marino
420,Anhui,China,31.8257,117.2264,60,2020-01-26,0,0,China
421,Beijing,China,40.1824,116.4142,68,2020-01-26,2,0,China
422,Chongqing,China,30.0572,107.874,75,2020-01-26,0,0,China
423,Fujian,China,26.0789,117.9874,35,2020-01-26,0,0,China
424,Gansu,China,36.0611,103.8343,7,2020-01-26,0,0,China
425,Guangdong,China,23.3417,113.4244,111,2020-01-26,2,0,China
426,Guangxi,China,23.8298,108.7881,36,2020-01-26,0,0,China
427,Guizhou,China,26.8154,106.8748,5,2020-01-26,0,0,China
428,Hainan,China,19.1959,109.7453,22,2020-01-26,0,0,China
429,Hebei,China,38.0428,114.5149,13,2020-01-26,0,1,China
430,Heilongjiang,China,47.861999999999995,127.7615,15,2020-01-26,0,1,China
431,Henan,China,33.882020000000004,113.61399999999999,83,2020-01-26,0,1,China
432,Hubei,China,30.9756,112.2707,1058,2020-01-26,42,52,China
433,Hunan,China,27.6104,111.7088,69,2020-01-26,0,0,China
434,Inner Mongolia,China,44.0935,113.9448,7,2020-01-26,0,0,China
435,Jiangsu,China,32.9711,119.455,33,2020-01-26,1,0,China
436,Jiangxi,China,27.614,115.7221,36,2020-01-26,0,0,China
437,Jilin,China,43.6661,126.1923,4,2020-01-26,0,0,China
438,Liaoning,China,41.2956,122.6085,21,2020-01-26,0,0,China
439,Ningxia,China,37.2692,106.1655,4,2020-01-26,0,0,China
440,Qinghai,China,35.7452,95.9956,1,2020-01-26,0,0,China
441,Shaanxi,China,35.1917,108.8701,22,2020-01-26,0,0,China
442,Shandong,China,36.3427,118.1498,46,2020-01-26,0,0,China
443,Shanghai,China,31.201999999999998,121.4491,40,2020-01-26,1,1,China
444,Shanxi,China,37.5777,112.2922,9,2020-01-26,0,0,China
445,Sichuan,China,30.6171,102.7103,44,2020-01-26,0,0,China
446,Tianjin,China,39.3054,117.323,14,2020-01-26,0,0,China
447,Tibet,China,31.6927,88.0924,0,2020-01-26,0,0,China
448,Xinjiang,China,41.1129,85.2401,4,2020-01-26,0,0,China
449,Yunnan,China,24.974,101.48700000000001,16,2020-01-26,0,0,China
450,Zhejiang,China,29.1832,120.0934,104,2020-01-26,1,0,China
451,Thailand,Thailand,15.0,101.0,8,2020-01-26,2,0,Thailand
452,Japan,Japan,36.0,138.0,4,2020-01-26,1,0,Japan
453,South Korea,South Korea,36.0,128.0,3,2020-01-26,0,0,South Korea
454,Taiwan,Taiwan,23.7,121.0,4,2020-01-26,0,0,Taiwan
455,"Seattle, WA",United States of America,47.6062,-122.3321,1,2020-01-26,0,0,United States of America
456,"Chicago, IL",United States of America,41.8781,-87.6298,1,2020-01-26,0,0,United States of America
457,"Tempe, AZ",United States of America,33.4255,-111.94,1,2020-01-26,0,0,United States of America
458,Macau,Macau,22.1667,113.55,5,2020-01-26,0,0,Macau
459,Hong Kong,Hong Kong,22.3,114.2,8,2020-01-26,0,0,Hong Kong
460,Singapore,Singapore,1.2833,103.8333,4,2020-01-26,0,0,Singapore
461,Vietnam,Vietnam,16.0,108.0,2,2020-01-26,0,0,Vietnam
462,France,France,47.0,2.0,3,2020-01-26,0,0,France
463,Nepal,Nepal,28.1667,84.25,1,2020-01-26,0,0,Nepal
464,Malaysia,Malaysia,2.5,112.5,4,2020-01-26,0,0,Malaysia
465,"Toronto, ON",Canada,43.6532,-79.3832,1,2020-01-26,0,0,Canada
466,British Columbia,Canada,49.2827,-123.1207,0,2020-01-26,0,0,Canada
467,"Orange, CA",United States of America,33.7879,-117.8531,1,2020-01-26,0,0,United States of America
468,"Los Angeles, CA",United States of America,34.0522,-118.2437,1,2020-01-26,0,0,United States of America
469,New South Wales,Australia,-33.8688,151.2093,3,2020-01-26,0,0,Australia
470,Victoria,Australia,-37.8136,144.9631,1,2020-01-26,0,0,Australia
471,Queensland,Australia,-28.0167,153.4,0,2020-01-26,0,0,Australia
472,Cambodia,Cambodia,11.55,104.9167,0,2020-01-26,0,0,Cambodia
473,Sri Lanka,Sri Lanka,7.0,81.0,0,2020-01-26,0,0,Sri Lanka
474,Germany,Germany,51.0,9.0,0,2020-01-26,0,0,Germany
475,Finland,Finland,64.0,26.0,0,2020-01-26,0,0,Finland
476,United Arab Emirates,United Arab Emirates,24.0,54.0,0,2020-01-26,0,0,United Arab Emirates
477,Philippines,Philippines,13.0,122.0,0,2020-01-26,0,0,Philippines
478,India,India,21.0,78.0,0,2020-01-26,0,0,India
479,"London, ON",Canada,42.9849,-81.2453,0,2020-01-26,0,0,Canada
480,Italy,Italy,43.0,12.0,0,2020-01-26,0,0,Italy
481,UK,UK,55.0,-3.0,0,2020-01-26,0,0,UK
482,Russia,Russia,60.0,90.0,0,2020-01-26,0,0,Russia
483,Sweden,Sweden,63.0,16.0,0,2020-01-26,0,0,Sweden
484,"Santa Clara, CA",United States of America,37.3541,-121.9552,0,2020-01-26,0,0,United States of America
485,Spain,Spain,40.0,-4.0,0,2020-01-26,0,0,Spain
486,South Australia,Australia,-34.9285,138.6007,0,2020-01-26,0,0,Australia
487,"Boston, MA",United States of America,42.3601,-71.0589,0,2020-01-26,0,0,United States of America
488,"San Benito, CA",United States of America,36.5761,-120.9876,0,2020-01-26,0,0,United States of America
489,Belgium,Belgium,50.8333,4.0,0,2020-01-26,0,0,Belgium
490,"Madison, WI",United States of America,43.0731,-89.4012,0,2020-01-26,0,0,United States of America
491,Diamond Princess cruise ship,Others,35.4437,139.638,0,2020-01-26,0,0,Others
492,"San Diego County, CA",United States of America,32.7157,-117.1611,0,2020-01-26,0,0,United States of America
493,"San Antonio, TX",United States of America,29.4241,-98.4936,0,2020-01-26,0,0,United States of America
494,Egypt,Egypt,26.0,30.0,0,2020-01-26,0,0,Egypt
495,Iran,Iran,32.0,53.0,0,2020-01-26,0,0,Iran
496,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,0,2020-01-26,0,0,United States of America
497,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,0,2020-01-26,0,0,United States of America
498,From Diamond Princess,Australia,35.4437,139.638,0,2020-01-26,0,0,Australia
499,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,0,2020-01-26,0,0,United States of America
500,Lebanon,Lebanon,33.8547,35.8623,0,2020-01-26,0,0,Lebanon
501,"Humboldt County, CA",United States of America,40.745,-123.8695,0,2020-01-26,0,0,United States of America
502,"Sacramento County, CA",United States of America,38.4747,-121.3542,0,2020-01-26,0,0,United States of America
503,Iraq,Iraq,33.0,44.0,0,2020-01-26,0,0,Iraq
504,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-01-26,0,0,United States of America
505,Oman,Oman,21.0,57.0,0,2020-01-26,0,0,Oman
506,Afghanistan,Afghanistan,33.0,65.0,0,2020-01-26,0,0,Afghanistan
507,Bahrain,Bahrain,26.0275,50.55,0,2020-01-26,0,0,Bahrain
508,Kuwait,Kuwait,29.5,47.75,0,2020-01-26,0,0,Kuwait
509,Algeria,Algeria,28.0339,1.6596,0,2020-01-26,0,0,Algeria
510,Croatia,Croatia,45.1,15.2,0,2020-01-26,0,0,Croatia
511,Switzerland,Switzerland,46.8182,8.2275,0,2020-01-26,0,0,Switzerland
512,Austria,Austria,47.5162,14.5501,0,2020-01-26,0,0,Austria
513,Israel,Israel,31.0,35.0,0,2020-01-26,0,0,Israel
514,Pakistan,Pakistan,30.3753,69.3451,0,2020-01-26,0,0,Pakistan
515,Brazil,Brazil,-14.235,-51.9253,0,2020-01-26,0,0,Brazil
516,Georgia,Georgia,42.3154,43.3569,0,2020-01-26,0,0,Georgia
517,Greece,Greece,39.0742,21.8243,0,2020-01-26,0,0,Greece
518,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-01-26,0,0,North Macedonia
519,Norway,Norway,60.472,8.4689,0,2020-01-26,0,0,Norway
520,Romania,Romania,45.9432,24.9668,0,2020-01-26,0,0,Romania
521,Denmark,Denmark,56.2639,9.5018,0,2020-01-26,0,0,Denmark
522,Estonia,Estonia,58.5953,25.0136,0,2020-01-26,0,0,Estonia
523,Netherlands,Netherlands,52.1326,5.2913,0,2020-01-26,0,0,Netherlands
524,San Marino,San Marino,43.9424,12.4578,0,2020-01-26,0,0,San Marino
525,Anhui,China,31.8257,117.2264,70,2020-01-27,0,0,China
526,Beijing,China,40.1824,116.4142,80,2020-01-27,2,1,China
527,Chongqing,China,30.0572,107.874,110,2020-01-27,0,0,China
528,Fujian,China,26.0789,117.9874,59,2020-01-27,0,0,China
529,Gansu,China,36.0611,103.8343,14,2020-01-27,0,0,China
530,Guangdong,China,23.3417,113.4244,151,2020-01-27,4,0,China
531,Guangxi,China,23.8298,108.7881,46,2020-01-27,0,0,China
532,Guizhou,China,26.8154,106.8748,7,2020-01-27,0,0,China
533,Hainan,China,19.1959,109.7453,33,2020-01-27,0,1,China
534,Hebei,China,38.0428,114.5149,18,2020-01-27,0,1,China
535,Heilongjiang,China,47.861999999999995,127.7615,21,2020-01-27,0,1,China
536,Henan,China,33.882020000000004,113.61399999999999,128,2020-01-27,0,1,China
537,Hubei,China,30.9756,112.2707,1423,2020-01-27,45,76,China
538,Hunan,China,27.6104,111.7088,100,2020-01-27,0,0,China
539,Inner Mongolia,China,44.0935,113.9448,11,2020-01-27,0,0,China
540,Jiangsu,China,32.9711,119.455,47,2020-01-27,1,0,China
541,Jiangxi,China,27.614,115.7221,72,2020-01-27,2,0,China
542,Jilin,China,43.6661,126.1923,6,2020-01-27,0,0,China
543,Liaoning,China,41.2956,122.6085,27,2020-01-27,0,0,China
544,Ningxia,China,37.2692,106.1655,7,2020-01-27,0,0,China
545,Qinghai,China,35.7452,95.9956,6,2020-01-27,0,0,China
546,Shaanxi,China,35.1917,108.8701,35,2020-01-27,0,0,China
547,Shandong,China,36.3427,118.1498,75,2020-01-27,0,0,China
548,Shanghai,China,31.201999999999998,121.4491,53,2020-01-27,3,1,China
549,Shanxi,China,37.5777,112.2922,13,2020-01-27,0,0,China
550,Sichuan,China,30.6171,102.7103,69,2020-01-27,0,0,China
551,Tianjin,China,39.3054,117.323,23,2020-01-27,0,0,China
552,Tibet,China,31.6927,88.0924,0,2020-01-27,0,0,China
553,Xinjiang,China,41.1129,85.2401,5,2020-01-27,0,0,China
554,Yunnan,China,24.974,101.48700000000001,26,2020-01-27,0,0,China
555,Zhejiang,China,29.1832,120.0934,128,2020-01-27,1,0,China
556,Thailand,Thailand,15.0,101.0,8,2020-01-27,2,0,Thailand
557,Japan,Japan,36.0,138.0,4,2020-01-27,1,0,Japan
558,South Korea,South Korea,36.0,128.0,4,2020-01-27,0,0,South Korea
559,Taiwan,Taiwan,23.7,121.0,5,2020-01-27,0,0,Taiwan
560,"Seattle, WA",United States of America,47.6062,-122.3321,1,2020-01-27,0,0,United States of America
561,"Chicago, IL",United States of America,41.8781,-87.6298,1,2020-01-27,0,0,United States of America
562,"Tempe, AZ",United States of America,33.4255,-111.94,1,2020-01-27,0,0,United States of America
563,Macau,Macau,22.1667,113.55,6,2020-01-27,0,0,Macau
564,Hong Kong,Hong Kong,22.3,114.2,8,2020-01-27,0,0,Hong Kong
565,Singapore,Singapore,1.2833,103.8333,5,2020-01-27,0,0,Singapore
566,Vietnam,Vietnam,16.0,108.0,2,2020-01-27,0,0,Vietnam
567,France,France,47.0,2.0,3,2020-01-27,0,0,France
568,Nepal,Nepal,28.1667,84.25,1,2020-01-27,0,0,Nepal
569,Malaysia,Malaysia,2.5,112.5,4,2020-01-27,0,0,Malaysia
570,"Toronto, ON",Canada,43.6532,-79.3832,1,2020-01-27,0,0,Canada
571,British Columbia,Canada,49.2827,-123.1207,0,2020-01-27,0,0,Canada
572,"Orange, CA",United States of America,33.7879,-117.8531,1,2020-01-27,0,0,United States of America
573,"Los Angeles, CA",United States of America,34.0522,-118.2437,1,2020-01-27,0,0,United States of America
574,New South Wales,Australia,-33.8688,151.2093,4,2020-01-27,0,0,Australia
575,Victoria,Australia,-37.8136,144.9631,1,2020-01-27,0,0,Australia
576,Queensland,Australia,-28.0167,153.4,0,2020-01-27,0,0,Australia
577,Cambodia,Cambodia,11.55,104.9167,1,2020-01-27,0,0,Cambodia
578,Sri Lanka,Sri Lanka,7.0,81.0,1,2020-01-27,0,0,Sri Lanka
579,Germany,Germany,51.0,9.0,1,2020-01-27,0,0,Germany
580,Finland,Finland,64.0,26.0,0,2020-01-27,0,0,Finland
581,United Arab Emirates,United Arab Emirates,24.0,54.0,0,2020-01-27,0,0,United Arab Emirates
582,Philippines,Philippines,13.0,122.0,0,2020-01-27,0,0,Philippines
583,India,India,21.0,78.0,0,2020-01-27,0,0,India
584,"London, ON",Canada,42.9849,-81.2453,0,2020-01-27,0,0,Canada
585,Italy,Italy,43.0,12.0,0,2020-01-27,0,0,Italy
586,UK,UK,55.0,-3.0,0,2020-01-27,0,0,UK
587,Russia,Russia,60.0,90.0,0,2020-01-27,0,0,Russia
588,Sweden,Sweden,63.0,16.0,0,2020-01-27,0,0,Sweden
589,"Santa Clara, CA",United States of America,37.3541,-121.9552,0,2020-01-27,0,0,United States of America
590,Spain,Spain,40.0,-4.0,0,2020-01-27,0,0,Spain
591,South Australia,Australia,-34.9285,138.6007,0,2020-01-27,0,0,Australia
592,"Boston, MA",United States of America,42.3601,-71.0589,0,2020-01-27,0,0,United States of America
593,"San Benito, CA",United States of America,36.5761,-120.9876,0,2020-01-27,0,0,United States of America
594,Belgium,Belgium,50.8333,4.0,0,2020-01-27,0,0,Belgium
595,"Madison, WI",United States of America,43.0731,-89.4012,0,2020-01-27,0,0,United States of America
596,Diamond Princess cruise ship,Others,35.4437,139.638,0,2020-01-27,0,0,Others
597,"San Diego County, CA",United States of America,32.7157,-117.1611,0,2020-01-27,0,0,United States of America
598,"San Antonio, TX",United States of America,29.4241,-98.4936,0,2020-01-27,0,0,United States of America
599,Egypt,Egypt,26.0,30.0,0,2020-01-27,0,0,Egypt
600,Iran,Iran,32.0,53.0,0,2020-01-27,0,0,Iran
601,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,0,2020-01-27,0,0,United States of America
602,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,0,2020-01-27,0,0,United States of America
603,From Diamond Princess,Australia,35.4437,139.638,0,2020-01-27,0,0,Australia
604,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,0,2020-01-27,0,0,United States of America
605,Lebanon,Lebanon,33.8547,35.8623,0,2020-01-27,0,0,Lebanon
606,"Humboldt County, CA",United States of America,40.745,-123.8695,0,2020-01-27,0,0,United States of America
607,"Sacramento County, CA",United States of America,38.4747,-121.3542,0,2020-01-27,0,0,United States of America
608,Iraq,Iraq,33.0,44.0,0,2020-01-27,0,0,Iraq
609,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-01-27,0,0,United States of America
610,Oman,Oman,21.0,57.0,0,2020-01-27,0,0,Oman
611,Afghanistan,Afghanistan,33.0,65.0,0,2020-01-27,0,0,Afghanistan
612,Bahrain,Bahrain,26.0275,50.55,0,2020-01-27,0,0,Bahrain
613,Kuwait,Kuwait,29.5,47.75,0,2020-01-27,0,0,Kuwait
614,Algeria,Algeria,28.0339,1.6596,0,2020-01-27,0,0,Algeria
615,Croatia,Croatia,45.1,15.2,0,2020-01-27,0,0,Croatia
616,Switzerland,Switzerland,46.8182,8.2275,0,2020-01-27,0,0,Switzerland
617,Austria,Austria,47.5162,14.5501,0,2020-01-27,0,0,Austria
618,Israel,Israel,31.0,35.0,0,2020-01-27,0,0,Israel
619,Pakistan,Pakistan,30.3753,69.3451,0,2020-01-27,0,0,Pakistan
620,Brazil,Brazil,-14.235,-51.9253,0,2020-01-27,0,0,Brazil
621,Georgia,Georgia,42.3154,43.3569,0,2020-01-27,0,0,Georgia
622,Greece,Greece,39.0742,21.8243,0,2020-01-27,0,0,Greece
623,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-01-27,0,0,North Macedonia
624,Norway,Norway,60.472,8.4689,0,2020-01-27,0,0,Norway
625,Romania,Romania,45.9432,24.9668,0,2020-01-27,0,0,Romania
626,Denmark,Denmark,56.2639,9.5018,0,2020-01-27,0,0,Denmark
627,Estonia,Estonia,58.5953,25.0136,0,2020-01-27,0,0,Estonia
628,Netherlands,Netherlands,52.1326,5.2913,0,2020-01-27,0,0,Netherlands
629,San Marino,San Marino,43.9424,12.4578,0,2020-01-27,0,0,San Marino
630,Anhui,China,31.8257,117.2264,106,2020-01-28,0,0,China
631,Beijing,China,40.1824,116.4142,91,2020-01-28,4,1,China
632,Chongqing,China,30.0572,107.874,132,2020-01-28,0,0,China
633,Fujian,China,26.0789,117.9874,80,2020-01-28,0,0,China
634,Gansu,China,36.0611,103.8343,19,2020-01-28,0,0,China
635,Guangdong,China,23.3417,113.4244,207,2020-01-28,4,0,China
636,Guangxi,China,23.8298,108.7881,51,2020-01-28,2,0,China
637,Guizhou,China,26.8154,106.8748,9,2020-01-28,0,0,China
638,Hainan,China,19.1959,109.7453,40,2020-01-28,0,1,China
639,Hebei,China,38.0428,114.5149,33,2020-01-28,0,1,China
640,Heilongjiang,China,47.861999999999995,127.7615,33,2020-01-28,0,1,China
641,Henan,China,33.882020000000004,113.61399999999999,168,2020-01-28,0,1,China
642,Hubei,China,30.9756,112.2707,3554,2020-01-28,80,125,China
643,Hunan,China,27.6104,111.7088,143,2020-01-28,0,0,China
644,Inner Mongolia,China,44.0935,113.9448,15,2020-01-28,0,0,China
645,Jiangsu,China,32.9711,119.455,70,2020-01-28,1,0,China
646,Jiangxi,China,27.614,115.7221,109,2020-01-28,3,0,China
647,Jilin,China,43.6661,126.1923,8,2020-01-28,0,0,China
648,Liaoning,China,41.2956,122.6085,34,2020-01-28,0,0,China
649,Ningxia,China,37.2692,106.1655,11,2020-01-28,0,0,China
650,Qinghai,China,35.7452,95.9956,6,2020-01-28,0,0,China
651,Shaanxi,China,35.1917,108.8701,46,2020-01-28,0,0,China
652,Shandong,China,36.3427,118.1498,95,2020-01-28,0,0,China
653,Shanghai,China,31.201999999999998,121.4491,66,2020-01-28,4,1,China
654,Shanxi,China,37.5777,112.2922,27,2020-01-28,0,0,China
655,Sichuan,China,30.6171,102.7103,90,2020-01-28,0,0,China
656,Tianjin,China,39.3054,117.323,24,2020-01-28,0,0,China
657,Tibet,China,31.6927,88.0924,0,2020-01-28,0,0,China
658,Xinjiang,China,41.1129,85.2401,10,2020-01-28,0,0,China
659,Yunnan,China,24.974,101.48700000000001,44,2020-01-28,0,0,China
660,Zhejiang,China,29.1832,120.0934,173,2020-01-28,3,0,China
